"row_description","tree","tree_root","gene","num_missing_taxa","tree_length","Abylopsis_tetragona","Acanthoeca_sp","Acropora_digitifera","Agalma_elegans","Aiptasia_pallida","Amphimedon_queenslandica","Aphrocallistes_vastus","Beroe_abyssicola","Beroe_forskalii","Beroe_ovata","Beroe_sp_Antarctica","Beroe_sp_Queensland_Australia","Bolinopsis_ashleyi","Bolinopsis_infundibulum","Bolocera_tuediae","Callianira_Antarctica","Capitella_teleta","Cestum_veneris","Chondrilla_nucula","Cliona_varians","Coeloplana_astericola","Corticium_candelabrum","Craseo_lathetica","Crella_elegans","Ctenophora_sp_Florida_USA","Cydippida_sp","Cydippida_sp_Maryland_USA","Daphnia_pulex","Drosophila_melanogaster","Dryodora_glandiformis","Eunicella_verrucosa","Euplokamis_dunlapae","Eurhamphaea_vexilligera","Hemithris_psittacea","Homo_sapiens","Hormathia_digitata","Hormiphora_californica","Hormiphora_palmata","Hyalonema_populiferum","Hydra_oligactis","Hydra_viridissima","Hydra_vulgaris","Ircinia_fasciculata","Kirkpatrickia_variolosa","Latrunculia_apicalis","Lobata_sp_Punta_Arenas_Argentina","Lobatolampea_tetragona","Mertensiidae_sp_Antarctica","Mertensiidae_sp_Washington_USA","Mnemiopsis_leidyi","Monosiga_brevicolis","Monosiga_ovata","Mycale_phylophylla","Nanomia_bijuga","Nematostella_vectensis","Ocyropsis_crystallina","Ocyropsis_sp_Bimini_Bahamas","Ocyropsis_sp_Florida_USA","Oscarella_carmela","Periphyla_periphyla","Petrosia_ficiformis","Physalia_physalia","Pleurobrachia_bachei","Pleurobrachia_pileus","Pleurobrachia_sp_South_Carolina_USA","Pseudospongosorites_suberitoides","Rossella_fibulata","Salpingoeca_pyxidium","Salpingoeca_rosetta","Spongilla_lacustris","Strongylocentrotus_purpatus","Sycon_ciliatum","Sycon_coactum","Sympagella_nux","Vallicula_sp"
"root_to_tip_distance","gene_tree_107","Drosophila_melanogaster","107","38","18.2457266469","0.8807559611","1.2219997301","0.9648982306","0.9174080964","0.5632195115","1.8653384985","1.4824022617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.610313994",NA,"2.1171652389","1.4954187929",NA,NA,"0.7573680564","1.590142388",NA,NA,NA,"0.7636584782","0.4989650588",NA,"0.6017279105",NA,NA,"1.0201598488","0.577450025","0.6303328702",NA,NA,"1.5728856741","0.7126028015",NA,"0.7800818154","1.3710186858","1.5511290364","1.5645905913",NA,NA,NA,NA,NA,"2.3868059677",NA,"1.639038933","0.9784400066","0.6335125782",NA,NA,NA,"1.3915711748",NA,NA,"0.9459184838",NA,NA,NA,NA,"1.5378310654",NA,"1.6796278559","1.674520489","0.6190674523","1.356641814","1.3678527634","1.5136595053",NA
"root_to_tip_distance","gene_tree_108","Drosophila_melanogaster","108","38","22.1024830719","1.3176294206","1.3998559803",NA,"1.2390205025","0.7478907282","1.2854238263","1.7675103838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2153211957","0.8753453536",NA,NA,"1.4149694725","1.1338751209",NA,NA,NA,"0.7583523693","0.9488242681",NA,"0.9744610673",NA,NA,"0.7163785597","0.6512443774",NA,NA,NA,"1.5546941606",NA,NA,"1.164492527","0.5880728193","1.1213645824","1.2118378212",NA,NA,NA,NA,NA,"2.0487094097","1.6309494403","1.1241255896","1.2580680565","0.7249893014",NA,NA,NA,"0.8340281112","0.9397446779","1.3163459017","1.1088121885",NA,NA,NA,"0.9483047124","1.7347718774",NA,"2.0298533376","1.1908817993","0.6677362226","1.2496342602","1.1547822604","1.825640728",NA
"root_to_tip_distance","gene_tree_109","Drosophila_melanogaster","109","26","5.3987401134","0.171108476","0.4081332056","0.1603245175","0.1210937521","0.0158015386","0.120855318","0.1512267164",NA,NA,NA,"1.2630109737",NA,"0.3202814858",NA,"0.1518753985",NA,"0.0539526087",NA,"0.2286642468","0.1632824497",NA,"0.1337963501","0.1210927633",NA,NA,NA,"0.0915284363","0.0329222826","0.0211670054","0.2175199271","0.1206085936","0.2834237851",NA,"0.0726729824","0.1063215016","0.1494505887",NA,NA,"0.1755664075","0.1428900341","0.1282368551","0.2088368193","0.1452675371","0.16974681","0.1777915811",NA,"1.5036064393",NA,NA,"0.1039512449","0.2635455616","0.4534025754","0.146247237",NA,"0.1566877459",NA,NA,NA,"0.123247627","0.1124259685","0.1930032985","0.1627084799",NA,"0.2266977151",NA,"0.1903242371","0.1659040345","0.6334855214","0.2121371744","0.0826561124",NA,NA,"0.0826561124","0.158779528",NA
"root_to_tip_distance","gene_tree_110","Drosophila_melanogaster","110","11","10.0780599531","0.6181282113","0.8872529071","0.4478287162","0.5659706859","0.4485784959","0.9218475619","0.7264336254","0.839948661","0.8900966036",NA,"0.9519382161",NA,"0.8193795197","0.8543969419","0.4523544836",NA,"0.3075764655","0.9041097627","0.5234640024","0.4487300818","0.8244821477","0.4022411081","0.5827940236","0.4831279726",NA,"0.8470334701","0.8189749133","0.2072854231","0.29698619","0.8538606432","0.4568145947",NA,"0.807767436","0.3249872934","0.3361708842","0.4483213462","0.9555937344","1.0172313227","0.8858032946","0.5441936281","0.5402733213","0.5312305184","0.5115884321","0.5117080091","0.5235839449",NA,"0.8681801726","0.8345124146","0.8470351175","0.8241445068","0.9123028355","0.7735813613","0.5480730252","0.5943244186","0.4097807403",NA,NA,NA,"0.4580663968","0.4604760889","0.5234186303","0.561674048",NA,"0.9343030857",NA,"0.4641575804","0.7944543027","0.6352497665","0.878112967","0.5277258121","0.3369660366","0.5784676408","0.6026749146","0.7816865758","0.8294663673"
"root_to_tip_distance","gene_tree_111","Drosophila_melanogaster","111","35","12.922007985","0.8408384332","1.2865721779","0.7411857454","0.7639252114","0.6699308205","0.9096654177","1.0216287367",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3445452474",NA,"0.7550916778","0.6519238882",NA,NA,"0.7822524536",NA,NA,NA,NA,"0.2009067175","0.4272829611",NA,"0.6550293967",NA,NA,"0.4977750746","0.5192259618","0.6811228532",NA,NA,"1.1430259027",NA,"0.7446519806","0.8252152891",NA,"0.7249876012","0.7299186015",NA,NA,NA,NA,NA,"1.4963387043","1.172663317","0.7774667012","0.7665875539","0.656426798",NA,NA,NA,"0.7383918247","0.6848205526","0.9841369417","0.817335756",NA,NA,NA,"0.6858024473","1.0081071524","1.299891198","1.6046509586","0.8213111526","0.5165928548","1.1481097699","1.1374479022","0.9994193399",NA
"root_to_tip_distance","gene_tree_112","Drosophila_melanogaster","112","36","13.3371857177","0.8534422472","0.5657229241",NA,"0.8992318766","0.5461348379","0.6457011058","1.1488870945",NA,NA,NA,NA,NA,NA,NA,"0.5405386464",NA,"0.3361276479",NA,"0.6855301483","0.6106691894",NA,"0.596384549","0.8991962005","0.5677745669",NA,NA,NA,"0.3058856864","0.5501305778",NA,"0.7446337153",NA,NA,"0.1940505084","0.4341476992",NA,NA,NA,"1.2277707314",NA,"0.7091099799","0.716659007",NA,"0.5999980085","0.7122604767",NA,NA,NA,NA,NA,"0.5925614039",NA,"0.6434266281","1.0509978315","0.5337008604",NA,NA,NA,"0.5633053602","0.4761154865","0.6647018039","0.9749570629",NA,NA,NA,NA,"1.0848258875","1.0437714866","0.6536379117","0.7949811764","0.4014426342","0.4794961926","0.4848653204","1.0111994754",NA
"root_to_tip_distance","gene_tree_113","Drosophila_melanogaster","113","31","13.335253964",NA,"1.2582766075",NA,"0.5942282569","0.606569498","2.3946769568","1.3393105227","1.7340442059",NA,NA,NA,NA,NA,NA,"0.5895318921","1.685977536","0.4090321089",NA,"1.0855510694","1.1009813762",NA,"0.7508111651","0.5874969929","1.1174831386",NA,NA,"1.7038698397","0.4283680553","0.7038515969","1.7652187543","0.7464082941",NA,"1.6998503966",NA,"0.4700176534","0.6077587868","1.733961533",NA,NA,NA,NA,"0.599315343",NA,"1.0798259213","1.090852249",NA,NA,"1.6877920643",NA,"1.7283849415","1.5546203595",NA,"1.0884696164","0.599860149","0.5858993702",NA,NA,NA,"0.9428984996",NA,NA,"0.5852600197","1.9625711644","1.7497923031",NA,"0.967979906","1.2952580929","0.8472298913","1.3610629517",NA,"0.5630588824","0.8955958403","0.892889733",NA,"1.7574351592"
"root_to_tip_distance","gene_tree_114","Drosophila_melanogaster","114","34","21.79382496","0.9571291182","1.4402418027","0.7188405098","0.9255759723","0.6936627974","1.1075947844","1.3924783816","4.9096873463",NA,NA,NA,NA,NA,NA,"0.6908005021",NA,"0.4369594144",NA,"1.1037687271","0.9906206039",NA,"0.8891831617",NA,NA,NA,NA,NA,"0.2048000955","0.4818422992","3.5494738215","0.8318346774",NA,NA,"0.5254802625","0.5203943167","0.7157179889",NA,NA,"1.2983188544",NA,NA,"0.8842172424","1.0019525697","1.1573779397","1.1620126114",NA,NA,NA,NA,"3.6763214486","1.427846998",NA,"1.1841736774","0.9529748329","0.6918440386",NA,NA,NA,"0.990100272",NA,NA,"0.9426319225","3.9500800849",NA,NA,NA,"1.4430851126","1.8552940802","1.5460883746","1.0698781844","0.7305892303","1.750459356","1.7777816923","1.4273702927",NA
"root_to_tip_distance","gene_tree_115","Drosophila_melanogaster","115","25","17.5177617808",NA,"1.8771585217",NA,"1.2171227264","0.7180707016","0.624585591","0.8299052654",NA,NA,NA,NA,"1.2919151959",NA,NA,NA,NA,"0.5434459035",NA,"0.7005568258","0.7201138119","1.8636148448","0.7006134445","1.0925210176","0.7609190515",NA,NA,NA,"0.170170685","0.2937448195","1.1640481269","0.8197140224",NA,NA,"0.5316320189","0.4979537417",NA,"1.33366993",NA,"0.7694451609","1.2705876678","1.1892024595","1.2185194394","0.7532373848","0.7969281018","0.8232843926",NA,"1.2849025609",NA,"1.2329925136","1.241432853",NA,NA,"0.7727550574","1.2753206277","0.6026487482","1.1971854168","1.2248415691","1.179517346","0.6268266414","0.6768630982","0.613794741","1.1523485579","1.6739255883","1.3509687438",NA,NA,"0.8223584158","2.956096021","1.5919743916",NA,"0.4441557808","0.6375393821","0.6428386247","0.8219574903","1.6351005742"
"root_to_tip_distance","gene_tree_116","Drosophila_melanogaster","116","17","22.20661977","1.5287612819","1.2744292759","0.6353741176","0.8139648546","0.6393456007","0.8285562019","1.0593468122",NA,NA,NA,NA,"1.4034670952",NA,NA,NA,"1.4701480691","0.4831582806","1.410306099","1.0286507677","1.0502637558","1.2713484178","0.9690365381","0.7492377914","0.9662421425","1.4926421904",NA,NA,"0.3482344061","0.5815575505","1.3781129266","0.7279816239",NA,NA,"0.3899504356","0.4460300944","0.6931272732","1.465921606",NA,"1.0525208037","0.9152692548","0.7896833993","0.8045123054","0.7714405545","0.9372827998","0.9449444327","1.4926423775","1.5463220978","1.4112577691","1.443031455","1.387624993","1.2429691564","2.2915949313","0.9414647773","0.8681865369","0.5701976069","1.4008576542",NA,NA,"0.8885395281","0.7113673085","0.7771555123","0.6949341926",NA,"1.4792460913",NA,"0.8229946564","1.0953597505","5.3150465698","1.2078563761","0.9081436722","0.5851549527","0.8290066899","0.8838918143","1.0872564082",NA
"root_to_tip_distance","gene_tree_117","Drosophila_melanogaster","117","37","17.7780806794","0.8755608124","0.9639975525",NA,NA,"0.6050111683","0.6310663548","0.7430688513","0.6224573595","0.6302407888","0.5988104232",NA,"0.6481465979","0.6161492817","0.6326003091",NA,"0.6038844365","0.473135113",NA,NA,NA,NA,NA,NA,NA,"0.6305986255",NA,"0.6276448978","0.1544544072","0.3355271788","0.69057052",NA,NA,"0.6138317914",NA,"0.288979817",NA,"0.6310549287",NA,NA,NA,NA,"0.8221450759","0.5140078816","0.6327751912","0.6198600674",NA,NA,NA,"10.7322732579",NA,"0.8845443367",NA,"0.6029563234",NA,NA,"0.6237685697","0.6088305788",NA,"0.6191274325",NA,"0.5666589906","0.7418386479","0.6586485343",NA,NA,NA,NA,NA,"0.8624362329","0.5385340602","0.4053859248","0.759538172",NA,NA,NA
"num_trees_missing_each_taxon",NA,NA,NA,NA,NA,"16","7","45","9","4","4","7","93","93","103","99","93","90","107","62","93","3","98","31","16","86","44","17","47","106","98","71","2","0","82","9","84","94","11","0","38","74","94","31","49","47","10","49","17","11","104","98","98","94","84","7","49","19","22","6","86","91","103","0","32","36","17","84","79","101","52","17","39","1","27","13","5","15","11","86"
